time	x4
17.55555556	0.016847281
17.61111111	0.016460132
17.66666667	0.016303954
17.72222222	0.017849239
17.77777778	0.019104892
17.83333333	0.019029053
17.88888889	0.018975948
17.94444444	0.019352703
18	0.018878443
18.05555556	0.018595615
18.11111111	0.018172618
18.16666667	0.017288206
18.22222222	0.017015098
18.27777778	0.017000525
18.33333333	0.016288302
18.38888889	0.016227893
18.44444444	0.016172547
18.5	0.017079881
18.55555556	0.018479709
18.61111111	0.018857844
18.66666667	0.018593416
18.72222222	0.018430015
18.77777778	0.017961406
18.83333333	0.017728348
18.88888889	0.017376563
18.94444444	0.016989376
19	0.016144597
19.05555556	0.015916804
19.11111111	0.015189913
19.16666667	0.015375352
19.22222222	0.015175212
19.27777778	0.016448507
19.33333333	0.018006274
19.38888889	0.017687692
19.44444444	0.017308308
19.5	0.017192671
19.55555556	0.016910606
19.61111111	0.016290096
19.66666667	0.015821651
19.72222222	0.015808003
19.77777778	0.015382968
19.83333333	0.015024658
19.88888889	0.015083353
19.94444444	0.01505822
20	0.016436665
20.05555556	0.017913078
20.11111111	0.017425093
20.16666667	0.016780535
20.22222222	0.016860214
20.27777778	0.016779323
20.33333333	0.016386494
20.38888889	0.016276195
20.44444444	0.01553349
20.5	0.015356609
20.55555556	0.015317844
20.61111111	0.01553074
20.66666667	0.01734305
20.72222222	0.018359918
20.77777778	0.018232102
20.83333333	0.017796486
20.88888889	0.017744464
20.94444444	0.017105187
21	0.017148045
21.05555556	0.01689732
21.11111111	0.016112859
21.16666667	0.016006239
21.22222222	0.015848505
21.27777778	0.016596255
21.33333333	0.018400396
21.38888889	0.018439624
21.44444444	0.018722996
21.5	0.018318442
21.55555556	0.018019114
21.61111111	0.018030898
21.66666667	0.017925724
21.72222222	0.01727642
21.77777778	0.016851951
21.83333333	0.016519535
21.88888889	0.017037828
21.94444444	0.019107115
22	0.019284127
22.05555556	0.019719123
22.11111111	0.019302744
22.16666667	0.019449554
22.22222222	0.019034431
22.27777778	0.0185818
22.33333333	0.018680731
22.38888889	0.018200406
22.44444444	0.0178376
22.5	0.017729465
22.55555556	0.019130129
22.61111111	0.019832474
22.66666667	0.020373859
22.72222222	0.01976421
22.77777778	0.019531392
22.83333333	0.019680559
22.88888889	0.019173614
22.94444444	0.018830128
23	0.018479042
23.05555556	0.018110507
23.11111111	0.018147815
23.16666667	0.017636507
23.22222222	0.018971814
23.27777778	0.019865855
23.33333333	0.019854313
23.38888889	0.020110281
23.44444444	0.019681185
23.5	0.01966995
23.55555556	0.019761083
23.61111111	0.01920221
23.66666667	0.019259573
23.72222222	0.018726618
23.77777778	0.018612449
23.83333333	0.018109047
23.88888889	0.017794975
23.94444444	0.018222963
24	0.019464298
24.05555556	0.020436641
24.11111111	0.020483537
24.16666667	0.020109651
24.22222222	0.0198304
24.27777778	0.019999013
24.33333333	0.019957941
24.38888889	0.019578912
24.44444444	0.018806494
24.5	0.018872672
24.55555556	0.018839585
24.61111111	0.018027366
24.66666667	0.017594019
24.72222222	0.017375095
24.77777778	0.01820926
24.83333333	0.019969596
24.88888889	0.019581018
24.94444444	0.019727673
25	0.019853594
25.05555556	0.019278805
25.11111111	0.019456284
25.16666667	0.018614497
25.22222222	0.018881727
25.27777778	0.018032144
25.33333333	0.017863393
25.38888889	0.017233615
25.44444444	0.01694559
25.5	0.016691731
25.55555556	0.01728368
25.61111111	0.01892501
25.66666667	0.019423284
25.72222222	0.019575493
25.77777778	0.019316055
25.83333333	0.01888163
25.88888889	0.018956826
25.94444444	0.018306937
26	0.018106947
26.05555556	0.017429035
26.11111111	0.016784959
26.16666667	0.016900785
26.22222222	0.016407498
26.27777778	0.015969994
26.33333333	0.016293357
26.38888889	0.018301293
26.44444444	0.019422864
26.5	0.019358612
26.55555556	0.018937978
26.61111111	0.018229371
26.66666667	0.01845135
26.72222222	0.018379549
26.77777778	0.017096537
26.83333333	0.016680127
26.88888889	0.016913812
26.94444444	0.016297303
27	0.016183967
27.05555556	0.01579005
27.11111111	0.016269943
27.16666667	0.018449597
27.22222222	0.018593638
27.27777778	0.019165831
27.33333333	0.0182795
27.38888889	0.017985919
27.44444444	0.017814764
27.5	0.017538984
27.55555556	0.017130904
27.61111111	0.016459856
27.66666667	0.016546219
27.72222222	0.015759061
27.77777778	0.016067891
27.83333333	0.015336752
27.88888889	0.01611117
27.94444444	0.01836381
28	0.018372776
28.05555556	0.018387332
28.11111111	0.01781497
28.16666667	0.01793202
28.22222222	0.018053731
28.27777778	0.016999066
28.33333333	0.016185673
28.38888889	0.015513551
28.44444444	0.015615499
28.5	0.015327188
28.55555556	0.01528665
28.61111111	0.015543194
28.66666667	0.017916399
28.72222222	0.01825977
28.77777778	0.018002709
28.83333333	0.017330086
28.88888889	0.017364692
28.94444444	0.017218164
29	0.01651348
29.05555556	0.0160148
29.11111111	0.015663596
29.16666667	0.015670477
29.22222222	0.015234153
29.27777778	0.015889926
29.33333333	0.017550421
29.38888889	0.018037786
29.44444444	0.018401703
29.5	0.017749644
29.55555556	0.017211458
29.61111111	0.017356555
29.66666667	0.016874633
29.72222222	0.016646432
29.77777778	0.016287316
29.83333333	0.0154841
29.88888889	0.015472246
29.94444444	0.016730945
30	0.018592832
30.05555556	0.018666201
30.11111111	0.018694844
30.16666667	0.018660319
30.22222222	0.018148282
30.27777778	0.018292173
30.33333333	0.018039487
30.38888889	0.017412798
30.44444444	0.017790847
30.5	0.017169094
30.55555556	0.017687109
30.61111111	0.018941317
30.66666667	0.019432813
30.72222222	0.019634498
30.77777778	0.019175094
30.83333333	0.019202038
30.88888889	0.019567835
30.94444444	0.019518229
31	0.019048422
31.05555556	0.019410912
31.11111111	0.018966187
31.16666667	0.018817182
31.22222222	0.018887003
31.27777778	0.020106218
31.33333333	0.020433253
31.38888889	0.020283551
31.44444444	0.020362279
31.5	0.020763897
31.55555556	0.020131012
31.61111111	0.020073152
31.66666667	0.020025153
31.72222222	0.019813591
31.77777778	0.019643879
31.83333333	0.02002294
31.88888889	0.019383157
31.94444444	0.020666872
32	0.021029427
32.05555556	0.021600994
32.11111111	0.021222646
32.16666667	0.021289456
32.22222222	0.020959206
32.27777778	0.021212056
32.33333333	0.021020518
32.38888889	0.020995428
32.44444444	0.02081312
32.5	0.020619821
32.55555556	0.02066051
32.61111111	0.019913637
32.66666667	0.020241132
32.72222222	0.021443244
32.77777778	0.0218593
32.83333333	0.022204043
32.88888889	0.021457089
32.94444444	0.021481412
33	0.021405798
33.05555556	0.021611732
33.11111111	0.021503516
33.16666667	0.020819331
33.22222222	0.020440202
33.27777778	0.020959007
33.33333333	0.021067696
33.38888889	0.020505965
33.44444444	0.019882484
33.5	0.020065834
33.55555556	0.021805321
33.61111111	0.022204777
33.66666667	0.021171933
33.72222222	0.021324896
33.77777778	0.021409749
33.83333333	0.021419698
33.88888889	0.021457064
33.94444444	0.020839861
34	0.020651819
34.05555556	0.020209388
34.11111111	0.020383897
34.16666667	0.020027279
34.22222222	0.019378459
34.27777778	0.020022438
34.33333333	0.021285993
34.38888889	0.021599486
34.44444444	0.021243531
34.5	0.021067498
34.55555556	0.020902401
34.61111111	0.020959467
34.66666667	0.021223818
34.72222222	0.020737432
34.77777778	0.020815015
34.83333333	0.020333826
34.88888889	0.019610885
34.94444444	0.019829612
35	0.019522766
35.05555556	0.019229654
35.11111111	0.02035479
35.16666667	0.021524722
35.22222222	0.021444766
35.27777778	0.02107075
35.33333333	0.020851127
35.38888889	0.021147443
35.44444444	0.021100005
35.5	0.02030928
35.55555556	0.01998084
35.61111111	0.019925976
35.66666667	0.02023506
35.72222222	0.019761244
35.77777778	0.019623241
35.83333333	0.019209687
35.88888889	0.02042467
35.94444444	0.021430309
36	0.021080155
36.05555556	0.021284524
36.11111111	0.021207726
36.16666667	0.020696125
36.22222222	0.020540595
36.27777778	0.020415299
36.33333333	0.019486996
36.38888889	0.019818005
36.44444444	0.019368246
36.5	0.019115111
36.55555556	0.018124801
36.61111111	0.017845725
36.66666667	0.019642483
36.72222222	0.02066184
36.77777778	0.020728068
36.83333333	0.020431078
36.88888889	0.019835801
36.94444444	0.019769417
37	0.019791496
37.05555556	0.019012175
37.11111111	0.018869408
37.16666667	0.01902369
37.22222222	0.018365582
37.27777778	0.017927645
37.33333333	0.017740165
37.38888889	0.018354922
37.44444444	0.019856913
37.5	0.020496594
37.55555556	0.019452281
37.61111111	0.019236777
37.66666667	0.019654544
37.72222222	0.019109318
37.77777778	0.018946508
37.83333333	0.018955054
37.88888889	0.0181289
37.94444444	0.017716482
38	0.017707149
38.05555556	0.01757729
38.11111111	0.019401567
38.16666667	0.020396422
38.22222222	0.019933136
38.27777778	0.019338957
38.33333333	0.019427794
38.38888889	0.019045527
38.44444444	0.019267265
38.5	0.01858777
38.55555556	0.018402518
38.61111111	0.018220064
38.66666667	0.017794203
38.72222222	0.018698396
38.77777778	0.020190173
38.83333333	0.020061383
38.88888889	0.019979671
38.94444444	0.019773901
39	0.019786624
39.05555556	0.020187646
39.11111111	0.019611684
39.16666667	0.019490825
39.22222222	0.019055358
39.27777778	0.018626739
39.33333333	0.018783519
39.38888889	0.020101879
39.44444444	0.020432043
39.5	0.020438997
39.55555556	0.020442332
39.61111111	0.020287157
39.66666667	0.020122539
39.72222222	0.019853271
39.77777778	0.019829422
39.83333333	0.019814331
39.88888889	0.019903052
39.94444444	0.01951774
40	0.019937602
40.05555556	0.021122029
40.11111111	0.021221928
40.16666667	0.02075841
40.22222222	0.021464303
40.27777778	0.020931356
40.33333333	0.021126657
40.38888889	0.020691847
40.44444444	0.020112315
40.5	0.020024073
40.55555556	0.020009392
40.61111111	0.019286683
40.66666667	0.019781071
40.72222222	0.02153125
40.77777778	0.021417175
40.83333333	0.02196098
40.88888889	0.021225698
40.94444444	0.021516966
41	0.021068712
41.05555556	0.021124182
41.11111111	0.020644494
41.16666667	0.020979707
41.22222222	0.020360761
41.27777778	0.019972964
41.33333333	0.020517268
41.38888889	0.019540571
41.44444444	0.019991579
41.5	0.020670404
41.55555556	0.021845559
41.61111111	0.021431599
41.66666667	0.021120034
41.72222222	0.021060193
41.77777778	0.021039655
41.83333333	0.020921986
41.88888889	0.020658986
41.94444444	0.020698495
42	0.020331288
42.05555556	0.020098587
42.11111111	0.019644849
42.16666667	0.019113752
42.22222222	0.019846936
42.27777778	0.021247406
42.33333333	0.021935888
42.38888889	0.021490385
42.44444444	0.021140575
42.5	0.02094337
42.55555556	0.020841886
42.61111111	0.020941886
42.66666667	0.020696105
42.72222222	0.020460919
42.77777778	0.020555186
42.83333333	0.019876697
42.88888889	0.019378634
42.94444444	0.019189759
43	0.019238787
43.05555556	0.020923238
43.11111111	0.021051185
43.16666667	0.021399761
43.22222222	0.020895613
43.27777778	0.021268429
43.33333333	0.020910122
43.38888889	0.021073021
43.44444444	0.020536194
43.5	0.020042507
43.55555556	0.020011418
43.61111111	0.019346561
43.66666667	0.019159743
43.72222222	0.018937159
43.77777778	0.018466333
43.83333333	0.020564892
43.88888889	0.021149341
43.94444444	0.021155529
44	0.021055688
44.05555556	0.020902626
44.11111111	0.020381126
44.16666667	0.020088674
44.22222222	0.019455907
44.27777778	0.019441176
44.33333333	0.019119157
44.38888889	0.018581173
44.44444444	0.018231725
44.5	0.018240654
44.55555556	0.017824624
44.61111111	0.019936866
44.66666667	0.020588089
44.72222222	0.020287705
44.77777778	0.020054488
44.83333333	0.019733463
44.88888889	0.019261605
44.94444444	0.019318781
45	0.019286353
45.05555556	0.018163906
45.11111111	0.017792216
45.16666667	0.017900919
45.22222222	0.017335918
45.27777778	0.016819141
45.33333333	0.017934468
45.38888889	0.019926226
45.44444444	0.019832798
45.5	0.019579945
45.55555556	0.019348349
45.61111111	0.01919667
45.66666667	0.01885494
45.72222222	0.018509866
45.77777778	0.01844405
45.83333333	0.01807275
45.88888889	0.017392591
45.94444444	0.017093877
46	0.016749053
46.05555556	0.018271344
46.11111111	0.019416687
46.16666667	0.019737337
46.22222222	0.019532878
46.27777778	0.019001623
46.33333333	0.018831701
46.38888889	0.018834933
46.44444444	0.018615953
46.5	0.01778189
46.55555556	0.017852582
46.61111111	0.017416426
46.66666667	0.016993186
46.72222222	0.01791841
46.77777778	0.019038264
46.83333333	0.020156701
46.88888889	0.019721309
46.94444444	0.019993594
47	0.019512649
47.05555556	0.019616045
47.11111111	0.019185681
47.16666667	0.018576741
47.22222222	0.018449019
47.27777778	0.017565115
47.33333333	0.017982225
47.38888889	0.019333386
47.44444444	0.019848296
47.5	0.02052369
47.55555556	0.019989687
47.61111111	0.020463491
47.66666667	0.020372782
47.72222222	0.01981073
47.77777778	0.01921501
47.83333333	0.018738928
47.88888889	0.018931624
47.94444444	0.018469508
48	0.018864813
48.05555556	0.020567512
48.11111111	0.02059371
48.16666667	0.020613739
48.22222222	0.020996942
48.27777778	0.020098099
48.33333333	0.020327793
48.38888889	0.01977412
48.44444444	0.019132474
48.5	0.019231304
48.55555556	0.019005958
48.61111111	0.019268247
48.66666667	0.020717358
48.72222222	0.021137882
48.77777778	0.021024608
48.83333333	0.020991101
48.88888889	0.020625608
48.94444444	0.020756642
49	0.020353138
49.05555556	0.020259853
49.11111111	0.019894129
49.16666667	0.020105481
49.22222222	0.019470446
49.27777778	0.019298964
49.33333333	0.020634685
49.38888889	0.020721952
49.44444444	0.02127838
49.5	0.02092546
49.55555556	0.020735127
49.61111111	0.021140975
49.66666667	0.021043961
49.72222222	0.020313187
49.77777778	0.020678532
49.83333333	0.020430417
49.88888889	0.020133531
49.94444444	0.019897059
50	0.019834319
50.05555556	0.020785624
50.11111111	0.021533878
50.16666667	0.021189106
50.22222222	0.021307521
50.27777778	0.021152019
50.33333333	0.021229638
50.38888889	0.020734941
50.44444444	0.020989954
50.5	0.020344891
50.55555556	0.020114999
50.61111111	0.019549749
50.66666667	0.019502019
50.72222222	0.019541335
50.77777778	0.019652708
50.83333333	0.019738304
50.88888889	0.021419689
50.94444444	0.021646036
51	0.02144021
51.05555556	0.020987456
51.11111111	0.020800263
51.16666667	0.020871141
51.22222222	0.020522108
51.27777778	0.02087721
51.33333333	0.019842472
51.38888889	0.019562935
51.44444444	0.019969834
51.5	0.019399668
51.55555556	0.018794593
51.61111111	0.019207536
51.66666667	0.02067463
51.72222222	0.021240283
51.77777778	0.0212344
51.83333333	0.021010412
51.88888889	0.0207448
51.94444444	0.021085788
52	0.020834013
52.05555556	0.020090322
52.11111111	0.020085955
52.16666667	0.019667033
52.22222222	0.019350526
52.27777778	0.019228875
52.33333333	0.018562429
52.38888889	0.018885469
52.44444444	0.020553566
52.5	0.020924055
52.55555556	0.021142397
52.61111111	0.021004071
52.66666667	0.019946907
52.72222222	0.019983441
52.77777778	0.020519033
52.83333333	0.020421452
52.88888889	0.019090997
52.94444444	0.01924089
53	0.01870461
53.05555556	0.018911878
53.11111111	0.018298609
53.16666667	0.020257608
53.22222222	0.021283811
53.27777778	0.020990492
53.33333333	0.020707962
53.38888889	0.020183354
53.44444444	0.020257503
53.5	0.019758735
53.55555556	0.019391449
53.61111111	0.018949652
53.66666667	0.018569798
53.72222222	0.018226913
53.77777778	0.01781444
53.83333333	0.017715869
53.88888889	0.019786073
53.94444444	0.02039629
54	0.020387029
54.05555556	0.02033635
54.11111111	0.019626132
54.16666667	0.019803986
54.22222222	0.019613485
54.27777778	0.018805882
54.33333333	0.018428057
54.38888889	0.01828858
54.44444444	0.018124337
54.5	0.017345282
54.55555556	0.018292744
54.61111111	0.020317473
54.66666667	0.020548797
54.72222222	0.020119852
54.77777778	0.020137859
54.83333333	0.020081119
54.88888889	0.019771626
54.94444444	0.019043535
55	0.018320851
55.05555556	0.01809704
55.11111111	0.018210285
55.16666667	0.017455042
55.22222222	0.019041793
55.27777778	0.020117582
55.33333333	0.020159466
55.38888889	0.019766676
55.44444444	0.019904343
55.5	0.019450468
55.55555556	0.019497248
55.61111111	0.019144527
55.66666667	0.01834129
55.72222222	0.018419151
55.77777778	0.018379118
55.83333333	0.018689238
55.88888889	0.019928681
55.94444444	0.020646167
56	0.020490538
56.05555556	0.020197241
56.11111111	0.020211869
56.16666667	0.019823659
56.22222222	0.020203985
56.27777778	0.019309836
56.33333333	0.019348003
56.38888889	0.018797254
56.44444444	0.019826351
56.5	0.020865268
56.55555556	0.020636675
56.61111111	0.020713929
56.66666667	0.021119603
56.72222222	0.020561647
56.77777778	0.020338655
56.83333333	0.020083851
56.88888889	0.019731828
56.94444444	0.020035885
57	0.019293593
57.05555556	0.02014333
57.11111111	0.021586478
57.16666667	0.021255095
57.22222222	0.021349479
57.27777778	0.0216807
57.33333333	0.021227348
57.38888889	0.02034875
57.44444444	0.020259028
57.5	0.02067451
57.55555556	0.020594087
57.61111111	0.020402702
57.66666667	0.019817261
57.72222222	0.020667809
57.77777778	0.022397672
57.83333333	0.021895989
57.88888889	0.021894479
57.94444444	0.02139832
58	0.021107736
58.05555556	0.021081178
58.11111111	0.021006096
58.16666667	0.020430727
58.22222222	0.020133284
58.27777778	0.020078223
58.33333333	0.019288782
58.38888889	0.019090973
58.44444444	0.020621805
58.5	0.021616066
58.55555556	0.021285886
58.61111111	0.021357334
58.66666667	0.021301687
58.72222222	0.020888744
58.77777778	0.020887025
58.83333333	0.020878871
58.88888889	0.020356728
58.94444444	0.019939273
59	0.019873379
59.05555556	0.019499617
59.11111111	0.018808764
59.16666667	0.019129985
59.22222222	0.020000914
59.27777778	0.02100706
59.33333333	0.02132668
59.38888889	0.020581768
59.44444444	0.020206599
59.5	0.020821876
59.55555556	0.020805395
59.61111111	0.01981833
59.66666667	0.01916301
59.72222222	0.019435625
59.77777778	0.01873606
59.83333333	0.018361288
59.88888889	0.018426362
59.94444444	0.018370581
60	0.019392041
60.05555556	0.020916484
60.11111111	0.020929519
60.16666667	0.020475874
60.22222222	0.019741314
60.27777778	0.019854707
60.33333333	0.020073085
60.38888889	0.019542125
60.44444444	0.019237053
60.5	0.018673461
60.55555556	0.018394621
60.61111111	0.018127947
60.66666667	0.017968539
60.72222222	0.018290014
60.77777778	0.020027983
60.83333333	0.020978439
60.88888889	0.020564337
60.94444444	0.02010969
61	0.019674965
61.05555556	0.019915144
61.11111111	0.019350023
61.16666667	0.019044993
61.22222222	0.018781365
61.27777778	0.018455662
61.33333333	0.018292977
61.38888889	0.017947945
61.44444444	0.018045336
61.5	0.01864483
61.55555556	0.020144463
61.61111111	0.020022619
61.66666667	0.020145368
61.72222222	0.019452584
61.77777778	0.01941885
61.83333333	0.019194047
61.88888889	0.018940363
61.94444444	0.018406539
62	0.018005142
62.05555556	0.0181537
62.11111111	0.017632181
62.16666667	0.017517982
62.22222222	0.018123836
62.27777778	0.020190441
62.33333333	0.019882077
62.38888889	0.019687392
62.44444444	0.019681401
62.5	0.019645285
62.55555556	0.01955763
62.61111111	0.019324649
62.66666667	0.018254597
62.72222222	0.018133211
62.77777778	0.017581239
62.83333333	0.01755056
62.88888889	0.017354582
62.94444444	0.018930808
63	0.020135346
63.05555556	0.019748795
63.11111111	0.019406065
63.16666667	0.01905481
63.22222222	0.019328179
63.27777778	0.018646721
63.33333333	0.018329298
63.38888889	0.017888706
63.44444444	0.017801494
63.5	0.01728324
63.55555556	0.017345027
63.61111111	0.019037565
63.66666667	0.019959539
63.72222222	0.019521942
63.77777778	0.019237433
63.83333333	0.019344477
63.88888889	0.019027708
63.94444444	0.018214513
64	0.017839183
64.05555556	0.017848954
64.11111111	0.017204988
64.16666667	0.017208144
64.22222222	0.018068953
64.27777778	0.019736537
64.33333333	0.020042988
64.38888889	0.019783273
64.44444444	0.018993662
64.5	0.019216323
64.55555556	0.019086739
64.61111111	0.01869772
64.66666667	0.01805267
64.72222222	0.017903071
64.77777778	0.017552029
64.83333333	0.018469998
64.88888889	0.020526469
64.94444444	0.020462163
65	0.02037464
65.05555556	0.019825562
65.11111111	0.019793371
65.16666667	0.01971278
65.22222222	0.019320115
65.27777778	0.019162421
65.33333333	0.01921935
65.38888889	0.018677391
65.44444444	0.019673579
65.5	0.021201744
65.55555556	0.020758917
65.61111111	0.020654379
65.66666667	0.020667703
65.72222222	0.020372171
65.77777778	0.020471349
65.83333333	0.019707105
65.88888889	0.019188133
65.94444444	0.01915176
66	0.019301737
66.05555556	0.020026234
66.11111111	0.021021234
66.16666667	0.021439504
66.22222222	0.021391347
66.27777778	0.021450163
66.33333333	0.020916134
66.38888889	0.020711049
66.44444444	0.020322449
66.5	0.021051171
66.55555556	0.01965117
